reasoning_type	num_tests	acc_wo_partial_credit	acc_w_partial_credit	stdev_acc_w_partial_credit
motion	12	0.08333333333333333	0.6174768518518517	0.30309216302845265
orientation	7	0.0	0.21904761904761902	0.26751035752512453
distance	20	0.6	0.6479166666666667	0.4746919688364
containment	28	0.2857142857142857	0.48819544652877983	0.45121006233309047
metaphor	27	0.3333333333333333	0.36234567901234566	0.4569176811388416
