reasoning_type	num_tests	acc_wo_partial_credit	acc_w_partial_credit	stdev_acc_w_partial_credit
motion	12	0.5	0.8344907407407406	0.236142313660846
orientation	7	0.0	0.49490504535147395	0.2659934121047341
distance	20	0.4	0.6146875	0.444961899020423
containment	28	0.17857142857142858	0.5482578763828764	0.40223710630586046
metaphor	27	0.2222222222222222	0.28924897119341564	0.4119821701215079
