reasoning_type	num_tests	acc_wo_partial_credit	acc_w_partial_credit	stdev_acc_w_partial_credit
motion	12	0.6666666666666666	0.8379629629629629	0.26759900030774864
orientation	7	0.0	0.5448837868480726	0.3172103069589514
distance	20	0.5	0.6638541666666666	0.3919005701165015
containment	28	0.17857142857142858	0.6289958112874778	0.3911767076238244
metaphor	27	0.25925925925925924	0.2825617283950617	0.43270047390999317
