reasoning_type	num_tests	acc_wo_partial_credit	acc_w_partial_credit	stdev_acc_w_partial_credit
motion	12	0.3333333333333333	0.6440972222222222	0.4358537977190415
orientation	7	0.14285714285714285	0.6796697845804989	0.33739392871637447
distance	20	0.3	0.6171875	0.42568361839369623
containment	28	0.21428571428571427	0.6135161135161135	0.37211776401883845
metaphor	27	0.3333333333333333	0.49804526748971195	0.44437149916741875
